,speaker_label,start_time,end_time,text
0,spk_0,0.00015,0.0785,"Is there, is there a principal reason why I should delete my social media? And if so, what is it?"
1,spk_1,0.11065,1.3358333333333334,"There are 21 of them is for your own good and the other is for societys good for your own good. Its because youre being subtly manipulated by algorithms that are watching everything you do constantly and then sending you changes in your media feed in your diet that are calculated to adjust you slightly to the liking of some unseen advertiser. And so if you get off that you can have a chance to experience a clearer view of yourself and your life. Uh But then the, the reason for society might be even more important. Society has been gradually darkened by this scheme in which everyone is under surveillance all the time and everyone is under this mild version of behavior modification all the time. Its made people jittery and cranky. Its made uh teens especially depressed, which can be quite severe. But its made our politics kind of unreal and strange where were not sure if elections are real anymore. Were not sure how much the Russians affected Brexit. We do know that it was a crankier affair than it might have been. Otherwise"
2,spk_0,1.3408166666666665,1.4338166666666665,you say its bad for me as an individual. Is it bad for me because Im addicted? Have I become chemically hooked?
3,spk_1,1.44915,2.41765,"You have uh the founders of the Great Silicon Valley spying empires like Facebook have publicly declared that they intentionally included addictive schemes in, in their designs. Now, we have to say this is what I would call almost a stealthy addiction. Its, its a statistical addiction. What it says is we will get the broad population to use the services a lot. Well get them hooked through a scheme of rewards and punishment. Uh And the, the, the, the rewards are when youre retweeted, the punishment is when youre treated badly by others online. And then within that, well very gradually start to, to leverage that to change them. So its, its this, its this very kind of stealthy manipulation of the population. So its not as dramatic as a heroin addict or a gambling addict,  but it is the same principle, but whos,
 whos doing the manipulating?"
4,spk_0,2.4178333333333333,2.4915000000000003,"I mean, there isnt some m sort of wizard of all sitting behind the screen."
5,spk_1,2.4916666666666667,3.0603166666666666,"Well, this is the peculiarity of the situation. The people who run the tech companies like Google and Facebook are not doing the manipulating, theyre doing the addicting, but the manipulating which rides on the back of the addicting is the paying customer of, of, of such a company. So, uh and, and many of those customers are not at all bad influences. They might simply be trying to promote their cars or their perfumes or whatever. And indeed, I have sympathy for them because theyre concerned that if they dont put money into the system, nobody will know about them anymore.  How
 is it different to just television advertising,"
6,spk_0,3.064983333333333,3.09365,billboard advertising or anything else?
7,spk_1,3.0993333333333335,3.7258333333333336,"The difference is that the constant feedback loop? So when you watch the television, the television isnt watching you. When you see the billboard, the billboard isnt seeing you. And vast numbers of people see the same thing on television and see the same billboard. When you use these new designs, social media search uh youtube, when you see these things, youre being observed constantly and algorithms are taking that information and changing what you see next and theyre searching and searching and searching and, and theyre just blind robots. Theres no evil genius here until they find those patterns, those, those little tricks that get you and make you change your behavior"
8,spk_0,3.73065,3.852816666666667,"in terms of society. I mean, you, you, you threw in this, you know, its making people depressed. But is there any actual evidence for that?"
9,spk_1,3.8615,4.4334999999999996,"Yeah, unfortunately, theres a vast amount of evidence. There have been dozens of studies at this point, um including studies released by Facebook scientists. So this is, this is something we can call a consensus and, and when Facebook releases such things, they say, oh, but we do all these good things too that balance it. But theres, theres a general acknowledgment that uh depression correlates. Uh the scariest uh example is a correlation between rises in uh teen suicide and the, and the rise in use of social media.  And so, yes, unfortunately, this is
 real. But are you sure you can blame it on"
10,spk_0,4.439316666666667,4.509816666666667,"social media? Is it, is it not just those two things may have happened at the same time for other reasons?"
11,spk_1,4.511,5.040066666666666,"Well, heres a distinction we have to make its very similar to the problem of global climate change. We can say statistically over the whole population. Yes, the correlation is real and any particular person, of course, we cant, just as we cant blame any particular storm on global warming. Its causality, isnt it? It, yeah, I mean, uh it is causality and its, this is something thats very well demonstrated. Uh So, uh when the companys own scientists are publishing on, on this topic and come to the same agreement, I think its time to say this is real."
12,spk_0,5.05915,5.1493166666666665,Why have you sort of turned on your own kind?
13,spk_1,5.162983333333333,5.843833333333333,"I love Silicon Valley and I do not at all feel that Ive turned on my own kind. And just to be clear, Im very much a part of this. I, Ive sold the company to Google. Im not in any sense an outsider. I believe that what were doing is not in our own self interest. Uh business interests are a part of society. If they destroy society, they destroy themselves. I believe its very clear that we could offer all of the good things. And there are many, many good things in these services and social media in particular. Im convinced we can offer them without this manipulation engine in the background. Theres a world of other business plans and I think theyd be better for us. So III, I dont think were being evil so much as were being stupid"
14,spk_0,5.886316666666667,6.01815,"when it comes to Facebook has Facebook made itself safe yet  in terms of data harvesting and scraping and all of
 that."
15,spk_1,6.0243166666666665,6.6076500000000005,"Well, um Facebooks fundamental design is one that is uh its, its the business model is to addict you and then offer a channel to you, to third parties to take advantage of that to change you in some way without you realizing its happening. I mean, thats, thats what it does. So I dont think any amount of tweaking can uh fully heal it. I think it needs a different business plan you, I mean, its very hard to throw a barrage of rules at somebody whos following certain incentives and then expect them to really make a difference."
