speaker_label,start_time,end_time,text
spk_0,0.00015,7.12625,"I am one of the directors in Wappingers Central School District. I love seeing so many cameras on. So as Im talking, I see um its, its like lights flickering and more faces are appearing and um so excited to have so many of our Wappingers Central School District students joining us today. So I am gonna be hopping back and forth between our screens, but I did want to um just share a little bit about what this presentation is. Were going to go ahead and we are going to record this session. So, um Im going to go ahead and ask Louise as Im talking to get that started, that will allow any of our students who werent able to log in or if you wanna go back at a later date, just to review some of the information our speaker shared. I will be posting this information on our website. We also are gonna be um this will be live streamed on our youtube website. So thats another place that you can go to view this, this information. So again, this is called Our Career Zoom Health Series and this is session one of of, well, lets see, I think we have all the way through June scheduled. So we um are looking forward to doing that. So I dont have access to go to the next slide. But if Louise you want to go to the next slide for me, I will um just explain this partnership that developed organically. So we have two systems from the education realm. So obviously myself from Wapping Central school district is here and also Dutchess Community College will is on the call and worked collaboratively to bring this together. And in addition, we have the workforce Investment board and the Workforce Development Institute from New York State that the four of us work together. And we will be bringing into as youll see today, local and regional employers to bring some insights to you about the health care field. So Ill introduce everyone to you if we go to the next slide. So again, myself, Amy Watkins and then um Mary Jane Bertram, if you want to wave on the screen, everyone can see who you are. She is coming to us as the regional director from the Workforce Development Institute through New York State. Lorraine Koutz is from workforce development uh liaison and shes coming to us from the Duchess Community College. So, hello, Lorraine and obviously um the mastermind that brought and invited us to take part in this is Doctor Louise mclaughlin. And um she is the executive Director for Duchess County Workforce Investment Board So we were really thrilled to have these ladies with us working on this together and then our speakers for today, uh Doctor mclaughlin is gonna be talking to you first about an overview of the employment opportunities in our region. So thats always important to know what is out there um Before you pursue and put a lot of money into a career. If there are no jobs coming in that area, we also have Lane Belmonte coming to us to provide the employer perspective and she is the director of Human Resources from Premier Medical Group. So, hello, Laney and Karen Ingham is uh gonna be talking about education planning. So she has many, many hats that she wears at Dutchess Community College. Shes the department chair and assistant professor. She um is it leads the Department of Allied Health and Biological Sciences and also program chair, clinical laboratory technician and phlebotomy. So that is a mouthful. So thank you for joining us, Karen. So just a little bit of how, how we got here through this zoom. Um What the purpose of this is and I I sort of touched on this, but this is an opportunity for you our students to ask questions, to learn more about the health care profession, to see if it is a good fit for you before you do invest money um into an expensive college uh decision. And from here, I just wanted to go over this the next slide and just to give you a background that I um worked with three of our science teachers in the district to help put together, we developed a survey. We had over 310 of our students respond, which is really exciting. Um And they gave us some questions that they would like answered from the health care profession. And weve designed these series to give you information, but also allow you time like the last 15 minutes. Um And maybe a little bit longer if you have more questions for you to ask some questions at the end for our speakers. So just a little bit of housekeeping information are actually 1 to 2 and um each month. So we have these scheduled each month, theyre gonna be the third Wednesday, as I mentioned. Um And theyre gonna begin from 1230 to 115. We chose Wednesday because those are our virtual days and your instruction has has let out. So um we wanted to, to make this accessible as possible. And as many of you have already started to do your um the housekeeping pieces on the next screen are going to be um everyone is on mute as you can tell unless youre the speaker and that just cuts down on the extra background noise. So that is why everyone will be on mute. Um We want your camera to be on, this is your chance to make a connection with professionals. So you do wanna be um showing us your face and, and letting us know and getting used to that. This is uh right now, this is how we are connecting with, with professionals in our area because its the safest way to, to do that. Um When we cant be in person, you will have access to and I will be monitoring the chat once we get going. Um So you can ask questions and we will um be starting with our first poll because we wanna know a little bit more about who is on this call today. How many from, um, you know what grade youre in? Maybe youre a parent. So youll see pop up on your screen. Its gonna ask you what grade youre in or if youre a guidance counselor or a teacher, um, just go ahead and you can see live as the results start to pop in. So were pretty excited to see this. Weve got, um, almost, we have 66% of everybody voted. Um, and it does seem like, um, which makes sense that the, the, the, the highest number is coming from our 11th and 12th graders. Um, if at any point during this, um, you do have questions or afterwards you get a question and youre, youre wondering about, please dont hesitate. You see my emails come in. If you havent seen my emails, theyre probably in your junk folder. So definitely look for my name and, and try to find them, but without further ado, we looks like we have a great group of individuals here today, um uh that have joined us the majority being 11th and 12th graders, which is absolutely perfect. So were gonna kick it off. I am going to turn it over to Doctor mclaughlin and shes gonna give you an overview of what those employment opportunities look like in our region. So, thank you, Doctor mclaughlin."
spk_1,7.320833333333334,12.733833333333333,"Sorry, I put my face off screen and then I couldnt find the mute button. Um All right. So Im gonna just give you a little overview of sort of like what the numbers are in terms of employment um in general, in our five county regions. So not just Dutchess County, but the counties that touch our borders which are Ulster County, Orange, Putnam. And then um we dont really want to forget Westchester County because its just below Putnam South of us and theres a lot of job opportunities there. Um Were seeing um consistent job growth in health care over the past um five years. And if you look at the top industries in the region, they, the number one industry is health care uh along with social assistance and then government and retail, um the largest um healthcare employer shouldnt surprise you is the hospitals, but theres a lot of other employers throughout the county. So were gonna look at two kind of clusters. We, we kind of look at occupations, we can look at them individually, but we can also look them in groups and we call them like clusters. So theres 15 health care support occupations that I pulled some data for and theyre listed on the side. They started with home health aids, personal care aides and so on. And when youre looking to see, you know about um like what job opportunities are there, you kind of look to the job postings. So um this job supply right now is at about 48,000 650. And compensation here is um about 30 1000 a year, almost 32,000. And a lot of these are your entry level jobs. Um You know, where you might want to start in, in health care. And then if you look down, I also included the um the average wage nationally just so that you would have that as sort of a point to, to look at. And then this data came from um Bureau of Labor Statistics and from um uh this organization called MC. Then when we look at um the skills that you need, the, we talk about hard skills and soft skills. So the hard skills are what you get from like a training provider from a school and you might end up with a certificate, um you know, with, with some of these. So their, their certificates in, you know, like home care. So when theres job postings, they all they list in the posting sort of what theyre looking for. So these are the things that these top jobs and the frequency that theyre looking for. So theyre looking for home care, caregiving people that can do meal planning and preparation of nutrition, stuff, personal care, um nursing, CPR uh medical assistance, um daily activities, life activities, rehabilitation, and phlebotomy. And then we look at um next we go to, we look at soft skills. So before I do this, I want to ask you a question. So Im gonna launch a pulp and this question is for students only. So please select the answer that that best fits you. So I am currently working. Dont click that until you read a little bit more. Um Ive had a job in the past. Ive had participated in an internship and then theres some combination. So I currently have a job and Ive done an internship, Ive had a job in the past and Ive done an internship, Ive not had a job, but Im interested in working. Ive not had an internship, internship, but Im interested in internship and Ive not had a job or internship but am interested in both or none of the above. If youre not sure what this is about, thats OK too because well explain more as we go through the series, Ill give it another 20 seconds or so. OK. Five more seconds. OK. OK. So just sharing the results. So people can kind of see where everybodys at. OK. All right. So the reason I asked the question is if you look at the, the top common skills, OK, there are skills like communication, um compassion, customer service is a big one. Scheduling, clerical work, management, cleanliness, computer literacy, detail oriented. These are all skills that you can acquire in an internship or in really almost any part time job because these are the, the just the general skills that you need just to be able to work, go to work, be part of a team. Um, you know, report well with a supervisor, work well with management and so on. And then youll notice too that theres a valid drivers license. A lot of these, you know, they like you to drive. So if you, you know, if youre inclined to drive and you can have an opportunity to learn, um, it would be good to get a license if you can. Um, so where, where are these folks working? Where are the people in these healthcare support occupations, working within the industry? So if you go to um, a hospital youll see 12% of the workers there are, are in the healthcare support occupations, in a nursing care facility. Its more like 40%. Home health care services is the same around 37%. And then in offices of physicians its 18%. And in dentist its 33% and someone raised their hands. Mm.  Do you wanna unmute
 and do you have"
spk_0,12.736500000000001,12.967316666666667,"something. Yeah, go ahead and ask your question. Im not sure who FBI is, but go ahead. They might wanna think about it or they hit it by accident.  Ok. No
 problem."
spk_1,12.975166666666667,14.981150000000001,"Ok. All right. So Im gonna do another quick call here. I hope. Sorry, Im not the best with, sorry. Oh my. What was that accurate? Sorry about that. All right. So wed like to know if you want more information on these healthcare support occupations. So Im gonna launch the poll and then we have the list on the side of uh which occupations these are. So were just curious to see if you want more information. If youre not sure its OK too. OK. Ill give you five more seconds just to share the results. Ok. So, you know, for the people that are, yes, well definitely be having people come in and talk about their experience working in these jobs. How they got trained with the day in the life is um and for people that arent sure you may just wanna like tune in to see um whats, whats what with that? Um And then the other cluster were gonna look at are the 56 health care practitioners and technical occupations. Were looking at the same five county region and it goes anywhere from, you know, acupuncturists to, you know, folks working um um like veteran veterinarians and vet techs. Um I think Amy, did you wanna Doctor Watkins? Did you want to speak to this a little.  Absolutely.
 So again, we dont expect that youre going to remember the list."
spk_0,14.981333333333334,16.513916666666667,"Um And they can get confusing between the difference of the health care practitioners and the technical occupations and the support um health care positions that were in the previous slide. So youll, youll, Ill be posting these, like I said on the web page. But whats important is in the next slide. Uh Doctor mclaughlin is going to be talking about the difference in the salaries. And I think what youre gonna be hearing from the different speakers that we have throughout the series is that there isnt just one path that you can take to get to any of these, some of these can be foundational or you can use them um to build up for other positions. So you dont always have to just say Im going to school to be a doctor and do all the schooling and then become a doctor. You could start in any one of those support professions, get some experience, get some money and be going to school at the same time. So its always good to understand how those two two fields and, and how those salaries are weighing out and just to point to the internships as well, and we can continue to talk about this is that through the, through the school district, we offer work based learning and internships will um earn you credit. Um So one, you can take work based learning as an 11th grader and as 12th grader. So youll, you would earn two individual credits if you did it both years. And part of that could be through either a part time job in any one of these fields to help you get experience, which is great. Um, for when youre applying to colleges, you can have practical talking points, but also you can"
spk_1,16.533066666666667,16.541083333333333,stop it.
spk_0,16.568316666666668,16.84665,"Sorry. Um But also um you would have to please make sure youre on mute. Ill take care of that. Um So you want to um make sure that you have access to work based learning just to learn a little bit more about the internships too. Ok, Ill turn it back over."
spk_1,16.86015,17.2683,"Ok, great. Thank you. So if we um if we look at the the job supply, theres plenty of jobs over 50,000. Um the compensation, the um the median is 84,900. So almost 85,000, you have to remember too. We saw that wide range went from. How much money do you guys make?"
spk_0,17.326483333333332,17.40716666666667,"Well, well let doctor mclaughlin continue and then well have time for questions afterwards."
spk_1,17.415000000000003,19.99816666666667,"Thank you. Um When were, when were looking at these numbers, we have to realize that um you know, the meeting is that number in the middle. If you look down at the bottom, youll see the averages, thats kind of everything added together and then averaged out. So it, theres a, probably a little bit of a bigger range here, but this gives you sort of an idea of what, what, you know, the salaries that, that could be made in these jobs. And then, you know, you may wanna know where, where you might work if you were a healthcare prac practitioner or you had one of those um tech jobs. So 50 in the hospital, 56% of the workers there will be um health care practice commissioners or like a tech person in a physicians office. Youre looking 43% of them nursing care facilities, skilled nursing facilities, thats 27%. Health and personal care stores is 37% and outpatient care centers is 40% and well, well look again here. Now youll see these hard skills are, you know, just so theres, theres a lot more involved in it. So theres more college in many of these, especially like nursing. Um you still have your basic life support, but now you get advanced life support. Um They like theyre looking for people that work in pediatrics with Children intensive care units, surgery, um emergency departments, acute care and medical surgical, nursing. So those are all um skills that theyre looking for. And then, but whats so interesting is if you look at those, the soft skills, the common skills, they havent changed too much. You know, youre still looking at communication, youre looking at management, compassion, customer service, leadership these are all things that you learn at, at any job or any internship that youre doing. You may see that like management has moved up from um the previous slides where it was much lower. But now it, its still important. These are all skills that we need to do. Like planning um uh teaching problem solving. This is all stuff that you, you can do in school with being organized and getting things in on time and, and all of that and what I wanna do a quick poll here to see whos interested. Lets see. So if you would like more information on um this 56 clusters youre gonna put. Um Yes, if you dont, its no. And if youre not sure, then you could, you not sure. Give me 10 seconds."
