,speaker_label,start_time,end_time,text
0,spk_0,12.03233333,12.25281667,into the tank is an innovation for the modern office space. Hi.
1,spk_7,12.2845,14.34716667,"Hey, do you want to be quiet? We, were trying to pit the sharks. All right. All right. Ah, thats better. Thats better. Try to go. Hi, Sharks. Im Anthony Pucci and Im Nick Pucci. Were from Los Angeles, California and were seeking $350,000 for 10% equity in our company sharks. Its probably been some time since you worked in a cubicle or even sat in an open office desk. But did you know most offices today feature an open design plan while its great for collaboration and cutting costs, most employees are less productive because of it and thats because employees are dissatisfied with their work environment. In fact, a lack of sound and visual privacy is by far and away. The biggest strain on employee morale introducing cubic call at um the modern phone booth cubicle is the efficient solution to the shortcomings of the design of modern day offices. Our booth focuses on the four pillars of privacy needs, audio, visual, territorial and information. So distractions like these girl become a thing of the past and our cubicle booths are fully customizable. They can be finished in a variety of colors, materials and even custom graphics and those by folding doors allow cubicle to fit into offices where every inch of space is critical. So sharks invest in us so we can help employers invest in their employees. Which one of you wanna come down and get a privacy break from Mr Wonderful and test drive one of the, I wanna try it. Let me thank you. No, we are not doing this again. Oh, sorry. Excuse me? Oh, wow. There you go. Its, its really, well, were you saying anything inside Robert? You cant hear a thing in there. You can hear"
2,spk_6,14.37148333,14.3805,whats going on
3,spk_5,14.38333333,14.467,"guys. Its, it works. Its,"
4,spk_7,14.5075,14.82833333,"ah, can you guys hear them ba, each booth comes with an air circulation fan, comes with a regular outlet so you can plug in a laptop and two USB chargers.  Why dont you walk us
 through the numbers? So we sell the first one there, which is our cubicle two. We sell it for 6009 95. Oh,"
5,spk_5,14.846,14.92148333," $10,000. And what does it cost you to make? It
 cost us $4200 to make?"
6,spk_7,14.94231667,14.99765,"And how about the big one? The big one is 11,009 95."
7,spk_5,15.01066667,15.05915," What was the cost of the 11 K 1?
 That ones 7200?"
8,spk_7,15.07031667,16.02681667,"Now, wait a minute. The competition are relative to that. Theyre selling theirs for about $15,000. So, Nick, how did you start? The company? Tell us? So, we started our own marketing agency. It was an open plan office and its a family business. So were Italian So we talk very excitedly. We come on just got to the point where any important calls or any meetings that we had, we either had to leave the office to take it. We had to stay, stay home. I said, we cant deal with this anymore. And after we put in our office and clients came in, they said, hey, can you give me one of these? I said, yeah, sure. Once you deliver it, do you just simply plug it in? And it works because they do have to be assembled as far as we actually have a video if you guys wanna see it. Yeah, its quickly being assembled. You guys, right? With a little practice. Yeah. Ships flat. Its super easy to assemble. Nick. Have you sold a bunch of them already? Yes, we have, we sold about 70 booths. We sold your sales last 12 months, uh last 12 months, $495,000."
9,spk_2,16.03366667,16.06831667,And when did you start the business?
10,spk_5,16.07116667,16.1,Last August? How are you selling it
