,speaker_label,start_time,end_time,text
0,spk_0,0.088483333,0.13665,Into the tank is an accessory for the tech generation.
1,spk_1,0.318983333,2.75615,"Hi. My name is Joe Croft. Im from San Clemente California and Im here asking for $750,000 in exchange for 5% of my company, Gunner Optics Sharks. We live in a world dominated by screens, phones, computers, tablets, P CS. Youre probably staring at a screen 6 to 8 hours a day. At the end of a long day. Your eyes might feel a little bit like this, like theyre covered in sand or perhaps theyre dry and irritated because they take a pounding or maybe youve got a burning sensation from all that harsh blue light or maybe you just have a headache that wont go away. Computer eye strain has become the number one health related office complaint in the United States outstripping carpal tunnel by 40 to 1. Now, all those screens arent going away anytime soon. So, whats the solution? Gunner optics that um I work for a digital age. Our patented optical technology is the only clinically proven solution for relieving all four major symptoms of computer eye strain. Gunner can help prevent dry eyes, reduce muscular, eye fatigue fight against glare and very importantly, scientifically proven to reduce that harmful blue light emitted from those screens by 65%. Using your eye wear, youll find an increase in optical clarity, focus and visual performance. So hopefully those long days at work dont feel quite so long. So sharks, lets make headaches and digital eye fatigue. A thing of the past in a world where screens are never more than a few feet away. The need to protect your eyes has never been so clear. So Ive got some samples here to pass out. Good. Lovely. Here you go. For name. There you go, sir. And for you. Thank you so much. Thank you Joe for you. Thank you very much. So, as you hold that out in the computer viewing distance, youll see that the contrast is enhanced. Theres a  feel your eyes relax, it
 blocks the blue light. Correct. Absolutely. In fact, weve scientifically measured it, we block 65% of the blue light thats emitted from all those screens."
2,spk_2,2.756333333,2.864483333,"So yellow light is more calming and better for the eyes.  So theres
 a lot of science that goes into why yellow light is"
3,spk_1,2.864666667,3.019983333,"much better and why blue light which is very close to the UV. Part of the spectrum is high energy and it is actually imaging to you and it can disrupt your sleep patterns.  So lets get right into the
 business."
4,spk_0,3.02465,3.098316667,Tell us about your sales. Theres gonna be a lot of sales with the $16 million valuation.
5,spk_1,3.0985,3.349,"Last year, we sold $6.5 million worth of eyewear. Wow. I like it. What about this year? This year were trending towards 7.5. We are approaching 60% gross margin. Thats great.  Whats the average price point, average, price point right now is around 60 to
 80?"
6,spk_0,3.34915,3.39465," Then are you making money? And if so how much
 the answer is? Yes."
7,spk_1,3.394833333,3.42965,And last year you bet do was 500.
8,spk_0,3.440666667,3.54415,"Youre doing a 60% margin, which is great, but you only made half a million E but wheres the cost going? So"
9,spk_1,3.54865,4.050333333,"we are going to build a brand. We have penetrated into the gaming category. I was thinking for gamers, this would be absolutely. Strength has been right. Gaming is where you basically deliver this with the gaming crowd. We sponsor a number of E sports athletes. E sports is the wild west right now. Do you have a patent? That is a great question because we not only have a patent, weve got battle tested. IP we have gone toe to toe with some of the largest people in the industry out there. Weve gone into the courtroom and come out victorious. Joe. Does that have to?"
10,spk_0,4.052316667,4.146166667,"Whats your experience in the eyewear business?  I
 spent a formative part of my career at Oakley, which as you guys probably know,"
11,spk_1,4.146316667,4.37,"dominates the performance category of sports. How much did you raise? Weve over the course of a company raised $9 million.  Theres the rock just got dropped.
 How much do you owe me personally? At 20%? Ok."
12,spk_0,4.376983333,4.489983333," What happened to the
 wrist as you raise you dilute, youve had to continue to raise money.  That means something
 didnt work."
13,spk_1,4.490166667,4.640166667,"We really have only raised money in two large tranches. So we havent raised any money for the last several years. The company is profitable. Right. Ok. Well, good for you. Thats a good start."
14,spk_0,4.640333333,4.699166667," Absolutely. If you
 can give the numbers, it might help just rapidly."
15,spk_1,4.699316667,5.133816667,"What your revenue has been last year? 6.5 the year prior we were 8 million, 8 million. Correct? And your prior was about the same. What are you gonna use the money for marketing? Thats a key thing. We need to get the exposure out. We are evangelists about how bad peoples eyes are becoming. So then you must have debt. We do have debt, how much debt? 1.2. 0, wow."
16,spk_0,5.142983333,5.353166667,"When I see an entrepreneur who has a 20% stake in the business, I stopped looking at them as an entrepreneur. Honestly, I think of them as an employee with an incentive. It makes me feel very uncertain. Im mel"
17,spk_1,5.367983333,5.376316667,ok.
18,spk_0,5.390666667,6.137983333,"Im in the computer business. I work with 300 computer geeky guys. I will buy them anything they want. We look at screens 24 hours a day, seven days a week for some of the biggest companies. In the world. No one has ever come to me and said my gosh, I need a pair of yellow glasses. Youve raised $9 million. Theres just a lot of uncertainty for me. Sorry, Im out. You deserve a lot of credit. A ton of credit because you are an eyewear industry. Survivor. Theres not a lot of those, but in looking for an investment, Im not looking for a Survivor. Im looking for a Thriver. Right. It, its not obvious to me that you know exactly how youre going to use the money.  What
 we do need to do is go from a"
19,spk_1,6.138166667,6.249666667,niche marketed product which is strictly in the gaming space. We need to get out into the mainstream. We need to go QVC. You need to
20,spk_0,6.254833333,6.466166667,"no, see youre making my point. Right. Bouncing, bouncing, pivoting, pivoting, pivoting, looking for something to take you to the next level, but you dont know what that is yet. And because you dont know what that answer is. I have to say a mountain"
21,spk_1,6.497,7.070333333,"look, Im torn because I love the brand. I like you. You got the energy, you got the passion and I think you have a brand name here that can truly be built. But what I do well is I add fuel to growth brands and much as I love your passion. I feel that the time has been there to take this brand into channels that would have caught and much as my heart is saying, jump in with the guy. My gut from a financial standpoint is reticent. And for that reason, I a"
22,spk_0,7.113816667,7.128166667,good luck Joe.
23,spk_2,7.139666667,7.140983333,Theres
