,speaker_label,start_time,end_time,text
0,spk_0,0.08848333333333333,0.13665,Into the tank is an accessory for the tech generation.
1,spk_1,0.31898333333333334,2.75615,"Hi. My name is Joe Croft. Im from San Clemente California and Im here asking for $750,000 in exchange for 5% of my company, Gunner Optics Sharks. We live in a world dominated by screens, phones, computers, tablets, P CS. Youre probably staring at a screen 6 to 8 hours a day. At the end of a long day. Your eyes might feel a little bit like this, like theyre covered in sand or perhaps theyre dry and irritated because they take a pounding or maybe youve got a burning sensation from all that harsh blue light or maybe you just have a headache that wont go away. Computer eye strain has become the number one health related office complaint in the United States outstripping carpal tunnel by 40 to 1. Now, all those screens arent going away anytime soon. So, whats the solution? Gunner optics that um I work for a digital age. Our patented optical technology is the only clinically proven solution for relieving all four major symptoms of computer eye strain. Gunner can help prevent dry eyes, reduce muscular, eye fatigue fight against glare and very importantly, scientifically proven to reduce that harmful blue light emitted from those screens by 65%. Using your eye wear, youll find an increase in optical clarity, focus and visual performance. So hopefully those long days at work dont feel quite so long. So sharks, lets make headaches and digital eye fatigue. A thing of the past in a world where screens are never more than a few feet away. The need to protect your eyes has never been so clear. So Ive got some samples here to pass out. Good. Lovely. Here you go. For name. There you go, sir. And for you. Thank you so much. Thank you Joe for you. Thank you very much. So, as you hold that out in the computer viewing distance, youll see that the contrast is enhanced. Theres a  feel your eyes relax, it
 blocks the blue light. Correct. Absolutely. In fact, weve scientifically measured it, we block 65% of the blue light thats emitted from all those screens."
2,spk_2,2.756333333333333,2.8644833333333333,"So yellow light is more calming and better for the eyes.  So theres
 a lot of science that goes into why yellow light is"
3,spk_1,2.8646666666666665,3.0199833333333337,"much better and why blue light which is very close to the UV. Part of the spectrum is high energy and it is actually imaging to you and it can disrupt your sleep patterns.  So lets get right into the
 business."
4,spk_0,3.0246500000000003,3.098316666666667,Tell us about your sales. Theres gonna be a lot of sales with the $16 million valuation.
5,spk_1,3.0985,3.3489999999999998,"Last year, we sold $6.5 million worth of eyewear. Wow. I like it. What about this year? This year were trending towards 7.5. We are approaching 60% gross margin. Thats great.  Whats the average price point, average, price point right now is around 60 to
 80?"
6,spk_0,3.3491500000000003,3.39465," Then are you making money? And if so how much
 the answer is? Yes."
7,spk_1,3.394833333333333,3.42965,And last year you bet do was 500.
8,spk_0,3.4406666666666665,3.54415,"Youre doing a 60% margin, which is great, but you only made half a million E but wheres the cost going? So"
9,spk_1,3.5486500000000003,4.050333333333334,"we are going to build a brand. We have penetrated into the gaming category. I was thinking for gamers, this would be absolutely. Strength has been right. Gaming is where you basically deliver this with the gaming crowd. We sponsor a number of E sports athletes. E sports is the wild west right now. Do you have a patent? That is a great question because we not only have a patent, weve got battle tested. IP we have gone toe to toe with some of the largest people in the industry out there. Weve gone into the courtroom and come out victorious. Joe. Does that have to?"
10,spk_0,4.052316666666667,4.146166666666667,"Whats your experience in the eyewear business?  I
 spent a formative part of my career at Oakley, which as you guys probably know,"
11,spk_1,4.146316666666666,4.37,"dominates the performance category of sports. How much did you raise? Weve over the course of a company raised $9 million.  Theres the rock just got dropped.
 How much do you owe me personally? At 20%? Ok."
12,spk_0,4.3769833333333334,4.489983333333333," What happened to the
 wrist as you raise you dilute, youve had to continue to raise money.  That means something
 didnt work."
13,spk_1,4.490166666666667,4.640166666666667,"We really have only raised money in two large tranches. So we havent raised any money for the last several years. The company is profitable. Right. Ok. Well, good for you. Thats a good start."
14,spk_0,4.640333333333333,4.699166666666667," Absolutely. If you
 can give the numbers, it might help just rapidly."
15,spk_1,4.699316666666666,5.133816666666666,"What your revenue has been last year? 6.5 the year prior we were 8 million, 8 million. Correct? And your prior was about the same. What are you gonna use the money for marketing? Thats a key thing. We need to get the exposure out. We are evangelists about how bad peoples eyes are becoming. So then you must have debt. We do have debt, how much debt? 1.2. 0, wow."
16,spk_0,5.1429833333333335,5.353166666666667,"When I see an entrepreneur who has a 20% stake in the business, I stopped looking at them as an entrepreneur. Honestly, I think of them as an employee with an incentive. It makes me feel very uncertain. Im mel"
17,spk_1,5.367983333333333,5.376316666666667,ok.
18,spk_0,5.390666666666666,6.137983333333334,"Im in the computer business. I work with 300 computer geeky guys. I will buy them anything they want. We look at screens 24 hours a day, seven days a week for some of the biggest companies. In the world. No one has ever come to me and said my gosh, I need a pair of yellow glasses. Youve raised $9 million. Theres just a lot of uncertainty for me. Sorry, Im out. You deserve a lot of credit. A ton of credit because you are an eyewear industry. Survivor. Theres not a lot of those, but in looking for an investment, Im not looking for a Survivor. Im looking for a Thriver. Right. It, its not obvious to me that you know exactly how youre going to use the money.  What
 we do need to do is go from a"
19,spk_1,6.138166666666667,6.249666666666667,niche marketed product which is strictly in the gaming space. We need to get out into the mainstream. We need to go QVC. You need to
20,spk_0,6.254833333333334,6.466166666666667,"no, see youre making my point. Right. Bouncing, bouncing, pivoting, pivoting, pivoting, looking for something to take you to the next level, but you dont know what that is yet. And because you dont know what that answer is. I have to say a mountain"
21,spk_1,6.497,7.070333333333334,"look, Im torn because I love the brand. I like you. You got the energy, you got the passion and I think you have a brand name here that can truly be built. But what I do well is I add fuel to growth brands and much as I love your passion. I feel that the time has been there to take this brand into channels that would have caught and much as my heart is saying, jump in with the guy. My gut from a financial standpoint is reticent. And for that reason, I a"
22,spk_0,7.113816666666667,7.128166666666667,good luck Joe.
23,spk_2,7.139666666666667,7.140983333333334,Theres
24,spk_0,7.152983333333333,7.19715,"no, theres"
25,spk_1,7.201816666666667,7.204833333333334,more
26,spk_0,7.271649999999999,7.400816666666667,"four sharks are out and Laurie is Joes last chance at a deal for his computer Safe Eyewear company, Gunner Optics."
27,spk_2,7.4009833333333335,8.457333333333333,"When you put those glasses on two things I noticed happen. One that irritating blue light is gone. Two, its much clearer and its almost like the letters get bigger and more defined. Very interesting to me because I have sold a product called Neo Neo Sunglasses. Ive sold probably $30 million worth of them. My concern here is that you have a lot of debt. You dont have a lot of equity. I see a solution. I see the solution is I do feel TV is what you need. You need the demonstration because once you look through them, youre sold, Im gonna give you a flyer, but its gonna be this, Im gonna give you 375 as an investment, 375 as a loan at 8% for 8%  and Ill try to blow it up for you.
 Thats a no brainer. That, that is amazing."
28,spk_1,8.4575,8.526483333333333,"I love the fact that we have an offer on the table  and
 the only offer on the"
29,spk_0,8.53065,8.5615,"table  it
 is the only offer on the table."
30,spk_1,8.566316666666667,8.863316666666666," I feel
 confident that I can sell these and I know you can out of respect to our current investment base because just like you would want me to care for your money. I need to care for the money of our current investors taking that much of the company would be tough for those current investments."
31,spk_2,8.863483333333333,9.097000000000001,"What if I gave you the 750 K all as a loan at 8% and I take 5%. Listen, I see me as a great lifeline for you because you need awareness. You really need awareness,"
32,spk_1,9.11115,9.150816666666666," you know your margins, we know our margins.
 Absolutely."
33,spk_0,9.150983333333333,9.268650000000001,"So you know how much more you have to sell  to pay back? The 750
 1000 that 750 K coming in is beautiful. We love it."
34,spk_1,9.278816666666668,9.407666666666668,"The equity slice just seems a little bit rich. Id love to counter with 2.5% on the equity slice. Wow,"
35,spk_2,9.42365,9.540316666666666," 2.5 you came in here offering five
 exactly 5750 straight straight equity."
36,spk_1,9.540483333333333,9.728166666666668,"Youre dealing with one of the biggest brand builders in America here and we know that we wouldnt nickel and dime it like you wanna go from 6 to 60 not from 6 to 7.  I wouldnt play with
 fire."
37,spk_2,9.733333333333333,9.928816666666668,"The 2.5% is just  so small.
 Is there somewhere in the middle there? Are you really gonna  do that for just 2.5%? Nickel
 and diamond?"
38,spk_1,9.948483333333334,10.042,"Yeah, I, Im asking the question because we really want to get a deal done and say  yes to the five
 percent."
39,spk_0,10.042166666666667,10.063666666666668," If you really want to
 do a deal,"
40,spk_1,10.063833333333333,10.25365,"the only reason I mentioned the equity is with that growth and again, being in a space where theres a ton of danger of losing the one deal you have on the table. Hold on. Were having a nice discussion, Joe, youre gonna lose"
41,spk_2,10.306816666666666,10.380149999999999,"the 2.5. Take  my
 deal. Are we up to? How about four?"
42,spk_1,10.3855,10.69365,"I dont want to do. All right, lets go ahead and do it. Yes. Lets go ahead and do it. All right. Here we go. All right. This should be fun. This great product. It is a great product. The"
43,spk_0,10.711316666666667,10.747166666666667,product. Congratulations. Congratulations.
44,spk_1,10.832500000000001,11.108666666666666,"When it came down to the actual deal on the table, it got very, very real. Youre taking money, thats real dollars. This is real investors that are gonna be affected by it. Thats when I started to sweat. But at the end of the day we got the deal done. I think my blood pressures coming down just a little bit."
45,spk_0,11.122166666666667,11.214666666666666,"Next up is an entrepreneur from Austin,  Texas with a new way to work out while having
 fun."
46,spk_3,11.3305,12.808333333333334,"Hello, Sharks. My name is Terry Jones and Im the CEO of Nexor. Were seeking a $2 million investment for a 10% stake in our company, Nexor. The next generation exercise system is an interactive and intelligent fitness and gaming platform that delivers a fast, fun and effective workout for everyone. It doesnt matter if youre an average Joe or if youre an Olympic medalist, like my friend Marlon Esparza Nexor combines the benefits of a personal trainer with the fun and excitement of todays online games. You simply select your personal profile, then you choose between circuit training high intensity interval rounds or a one on one challenge against one of our Nexus avatars and youre ready to go. Thats you would kick my ass. There you go. And when youre complete, Nexus provides a detailed analysis of your work. Every time you train, youre gonna live a happier sexier, healthier life using the same methods as professional boxers and M ma athletes around the globe. So which of you sharks would like to draw first blood against your ultimate opponent. Weve got a uh special avatar that we brought. Hey,"
47,spk_0,12.818483333333335,12.945316666666667,"thats a good looking dude. There you go, Marlo. Be really easy on him.  Hes a wonderful guy. One punch Cuban where
 lights up you hit."
48,spk_3,12.952166666666667,13.339316666666667,"Look at him, Im just gonna uh Mr Wonderful. Youre in trouble. I gotta tell you. Look at that. Awesome. Ready to go, Mark. But you can see Mark was 36% accurate. He was hitting real hard but not necessarily real accurate.  I didnt
 feel a thing."
49,spk_2,13.373816666666666,13.394833333333334," Mark. Was it
 fun?"
50,spk_0,13.405666666666667,13.617166666666666,"I mean, it was a nice little workout. How long do we do? You did 15 seconds? I mean, doing three minutes on that would be a great workout. Terry eventually. We got to get to this. We put a huge valuation in this company $20 million. Do you have any sales?"
51,spk_3,13.617316666666666,14.06015,"Uh we do, we are uh sales to date are a little over $4 million. Wow, 4.2 million. Thats over about 18 months. Do you make any money? We are not profitable yet. We should be profitable in September of this year. And is this designed for gyms and the home? Absolutely. The black model is the personal model. The silver model is the commercial model. Where are the sales? Give me the breakdown currently? About 70% commercial and about 30% home."
52,spk_2,14.065483333333333,14.116483333333333,I think its very cool. I do really like it.
53,spk_3,14.118166666666667,14.201333333333334,"You get demonstration,  I think better than almost anyone in the world having your experience while
 youre"
54,spk_0,14.205333333333334,14.27865,"up to Laurie. Lets go back to the numbers.  Whats your cost to make one
 of those units?"
55,spk_3,14.278816666666668,14.426983333333334,"Uh just under $2000 for the commercial units? Well, Terry,  this is
 really a digital punching bag punching bag costs about $1200 a good one,"
56,spk_0,14.427166666666666,14.502816666666666,"leather, et cetera.  What does that
 cost? Uh The commercial unit is $7000."
57,spk_3,14.515483333333332,14.572816666666666,"Who it is? Thats very, thats  you can buy a car
 or"
58,spk_0,14.574816666666667,14.588666666666667," buy
 this"
59,spk_3,14.625816666666667,15.637833333333333,"or you can buy a uh buy a treadmill or an elliptical in the same price range. What about the home unit? How much is that, Terry? Uh 2995. How did you sell them? We sell, we promote it on TV, with direct to consumer advertising. We sell electronically. Weve been running infomercials. Uh, weve run one in two minute spots. Not the long form. How are those doing? Uh, they did very well. We ran them last year. Weve spent about a million dollars in TV. Last year, uh, generated about a million and a half dollars in sales that brings up something else. How much in debt are you? Uh We have on our balance sheet about uh $7.5 million a shareholder. I knew I was gonna get to that one. Terry, Terry, how much of that is your own money? Uh A small portion of that is mine and my familys money and that means that now were gonna find out you own very little of this company, correct? Um I uh own about 35% of the company."
60,spk_0,15.665316666666666,15.910983333333332,"You know, Im a nice guy, so I wouldnt do this to you. But if I were an opportunistic guy, I would just simply wait for that debt to come due and then Id own your company. Basically, thats what those debtors are gonna do.  If you dont figure out a way to pay them, theyll own all the equity when this is
 over."
61,spk_3,15.934833333333334,16.072483333333334,"Um We dont believe thats gonna happen given where we are in run rate by the time that debt is due, our cash flow will allow us to repay that debt.  But, you
 know,"
62,spk_0,16.075166666666668,16.418483333333334,"in life and in business. Pooh, pooh happens. Dont you think a savvy financial investor in which Im gonna include myself right now would want to see that resolved before I put a dime into this company. Because if I buy your equity at this valuation of $20 million and the dead guys arent happy.  Im screwed,
 Terry."
63,spk_3,16.4605,16.894483333333334,"We will be uh repaying that and addressing the happens if you dont, well, well have to deal with those creditors at that time. How many investors do you have? We have about 60 investors. 60  have your investors
 seen any money back yet? Oh, hell no, no. This is a story about a lot of debt,  great product.
 Too much debt. Im out."
64,spk_0,16.916316666666667,17.182000000000002,"Thank you. I have gone to the future in a split second and heres what happened. The debt wasnt paid back and those shareholders wiped you out. You are now an employee of the company with no equity at all. The smartest guys on the balance sheet are always the debt guys.  They know your
 future already."
65,spk_3,17.190983333333335,17.2775,"Luckily those guys are also my common stock and convertible to venture partner,  but theyre gonna
 own all"
66,spk_0,17.290650000000003,17.56365,that doesnt matter. Theyre gonna force you into bankruptcy and anything that you own is going to be gone. Any assets that you had are going to be sold and theyre gonna take their pennies on the dollar. Theyre not your friend. Good luck to you. But I have a feeling when we meet you again. Youre gonna be an employee. Thats it.
67,spk_3,17.5945,17.967333333333332,"Im out. You know, Id love to, uh, be before you today with less debt. Unfortunately, the markets told us how we could raise money to deliver it. Were standing before you with two products with a $20 million valuation, which is a fraction of companies like total gym like Nordic Trek, like Bowflex. These are billion dollar market cap, not anything"
68,spk_0,17.96916666666667,18.31448333333333,"like them at all. Those are very simple devices. How you even spent $7.5 million to develop? This is beyond me and the valuation. Normally, Im the one who doesnt care about valuation because you can always grow past it. If youve learned from the wise one, I wouldnt call you the wise one, but its just crazy for that reason. Im out."
69,spk_3,18.336166666666667,18.672483333333332,"Ok. You know, youre like in the third round with a young Mike Tyson. Hes giving you two body blows, but hes about to cock back and crack your head to the white meat. Dead is dangerous. Im out and then there was one"
70,spk_2,18.709,19.030816666666666,"I like it. I think it looks like a lot of fun. Great way to have a workout. I think that its a great product. You are in serious debt, but I think youll get out of it, but I dont like to get into that type of situation. And for that reason, Im out."
71,spk_3,19.067,19.24233333333333,"Thank you, Laurie.  Thank you, Sherlock, Eric. Thanks very much.
 All the best. I didnt know if he was gonna get out. Laurie. His mouthpiece is in the third row by now."
72,spk_0,19.24481666666667,19.269166666666667," Its one of those slow
 motion"
73,spk_3,19.324316666666668,19.52583333333333,while I appreciate what the Sharks said. I have no doubt that Nexor and our team will be successful. We will overcome these low balance sheet issues and continue to grow to a profitable worldwide company
74,spk_0,19.584,22.012316666666667,"into the tank is a high tech way to transport you to an alternate reality. Hello, Sharks. My name is Jan Gulu. Im from Houston, Texas. Our company is Virtue and we are seeking $2 million in exchange for 10% of our company. This is the Omni the first ever virtual reality platform that allows you to be truly a part of the video game. The Omni is an omnidirectional treadmill but it removed all the moving parts. Its basically a low friction surface on which the user walks with his special shoes that have a low friction sole. Steve will also put on a support belt which provides safety. Cant fall on the omni also provides some support so you can use the omni hands free so you can hold a controller or a gun in your hand. The omni can be played with any existing game that uses keyboard input. Once youre in the omni, you can put on the virtual reality glasses. Oh Cool. This is right up your alley. The OMNI enables you to walk, run, jump and crouch in 360 degrees and put your mind and your body into the video game to transport you into a different world. Cool. Wow. Virtual reality hasnt ever broken through because the technology wasnt ready. Thats all changing. Now, the technology is here. The omni is here. So which of you sharks want to be on the forefront of this virtual reality revolution? Robert, you look excited. Would you like to try it out? Id love to try it. He absolutely. Whose glasses are you using? This is the Oculus Rift. OK. So youre using the Oculus Rift, right? Oculus Rift? You can interface with the different types of video platforms. Thats right. Be careful when you pick up when you get in, you better give Robert a vomit bag. All right. Now, Im gonna set up the connect. Whats it like in there? Robert? Its very cool. So Robin the gun is just a trigger. So you aim at your look and theres a very cool.  Oh,
 wow. Run dermal. Run look. Hes back in Croatia.  Kevin come out and
 play"
75,spk_1,22.017166666666665,22.019816666666667,Kenneth.
76,spk_0,22.069333333333336,22.63065,"All right. Very cool. Feels very, very immersive. How much is it? Were selling those on our website right now for $499. Thats it. Thats cheaper than I would have thought. How many have you sold? So, we launched this product on Kickstarter and we raised $1.1 million. Wow. How many units are you gonna have to deliver? Close to 3000. Thank you very much, John. That was awesome. Great. It was very cool. Very, very cool.  Where do you see how uncool you looked up there when you win,
 when you were on there? I was, but I dont know if I was winded because I didnt know how to use it.  I think once you got used to it, youd
 be fine."
77,spk_3,22.630816666666664,22.792983333333332,"Do you think that uh, guys who play games like this want to exercise? Because usually they have a side job as a plus size model.  Most guys who are
 well play games, nobody likes being overweight."
