,speaker_label,start_time,end_time,text
0,spk_0,0.106483333,0.17415,First in the tank is a way to be comfortable and still look professional.
1,spk_1,0.313,1.85925,"Hi, Sharks. Im Justin Beer from Bethesda Maryland. And today Im seeking $300,000 for 4% of my innovative apparel company collars and co 4% sharks. Welcome to business casual. 101. Lets begin. So, you know, this look, were you wearing a dress shirt under a sweater? Its pretty much the go to look for every single guy that works in an office around the world. I lived in New York for 12 years. This is whats called the midtown uniform. Problem is I hated wearing a long sleeved dress shirt under a sweater. It was always hot and uncomfortable and scratchy. I dont even have to spend the time buttoning up my shirt in the morning. And then sometimes you would also get whats called floppy collar where the color just flops down halfway through the day. But worst of all was putting him on a dress shirt under a sweater. It is so annoying. The sleeves always get bunched up my sleeves like right up there by my elbow sharks. I knew there had to be a better way, which is why I invented the dress collar. Polo. Its a stretchy comfortable golf shirt except the top has a firm collar on it. So it gives you that exact same look of a dress shirt, but its really just a comfortable polo sharks. Guys are wearing this with a tie under a blazer with a sweater and even just a slightly more elevated casual look with a Polo Sharks. We are helping guys look stylish and stay comfortable and weve created a new category of shirt. Help me create the next great worldwide brand. Thank you in front of you. We actually have four different color styles."
2,spk_2,1.89315,1.921666667,Its a nice stretchy material.
3,spk_1,1.926833333,2.006316667,"Yeah, its stretchy  ball. Totally
 breathable. Quite an interesting idea."
4,spk_3,2.01065,2.116833333,Did you say 4%? 4%? 4%? Ok. So sales so far
5,spk_1,2.127816667,2.370333333,"we started last year, weve sold so far 92,000 shirts for $5.4 million direct or direct to consumer all online. What was your profit margin on that? 20%? Net?"
6,spk_3,2.392316667,2.457483333," Wow, thats impressive.
 Yeah. So this is a really,"
7,spk_4,2.468,2.788983333,"really well made product. Thank you. Um But theres two things I hate, I hate with all my heart this look, Ive always hated that midtown look and its just not my style. I really hate that look. Another thing is I hate offers at 4% for 300,000. Im out."
8,spk_5,2.817833333,3.139333333,"That answer is that all right? Weve had other shirt companies on Shark Tank. However, of all the ones in 14 years, youve had the fastest growth to 5 million. I always consider that a hurdle. Getting to five. Thats a real business. So you must have some execution skills in this story  that others dont have. Youre
 right, Kevin, the, the secret is in our marketing."
9,spk_1,3.139483333,3.208983333,"Its in our funnel.  Weve mastered the funnel. Ive been doing this for 20 years.
 Doing what?"
10,spk_4,3.209166667,3.22315," For 20
 years?"
11,spk_1,3.233666667,3.3185,"Business, internet marketing. I had a business to be one of the first check in applications for events."
12,spk_2,3.31865,3.51715,"Let me jump in. I mean, while these are super nice, I think what youre doing is fantastic. I dont think its the right investment for me.  So I wish you good luck and I will purchase these gifts, but Im
 out. Thank you."
13,spk_1,3.517316667,3.5245,"Thank you,"
14,spk_3,3.53765,3.924833333,"Justin. Im quite shocked because Im in, Im in this business. I own a company called Localized and we basically take big brands global all over the world, this type of product specifically across Asia. Yeah, were seeing growth, but were not seeing it at the stage that youve just taken this business to.  What does it cost to make cost
 to make landed $15? We sell it anywhere from 65 to 75."
15,spk_5,3.925,4.227983333,"Ok. Ive never bid at a shirt deal because it Oh sure its such a total commodity. But you have numbers to justify. First time in 14 years, Im gonna make an offer to a shirt deal. I look at it and say 300,004% doesnt even get me out of bed to put a shirt on in the first place. Ill do it for 10%. No,"
16,spk_1,4.250333333,4.44665,"Kevin. If it was, if this was an old line private equity deal, old slow growth cash flow. This is a f one of the fastest growing D DC brands in the country. Were going at 28% a month"
17,spk_4,4.455833333,4.521,"when you, when you want that wall.  All
 the reason Im making the offer, do you have other"
18,spk_3,4.522316667,4.536166667,"Justin, Justin?"
19,spk_1,4.537166667,4.56765,"I have no other just to make, Im just the only,"
20,spk_3,4.585816667,4.83465,"youve completely dismissed an offer that I thought was pretty good. What sort of equity are you talking about? Then you came in with 300,000 for 4% youve dismissed as if Mr Wonderful wasnt even in the room. Thats a"
21,spk_1,4.842833333,4.9345,"$3 million. This thing, I pushed it for 7.5 million. Its not worth 7.5 million. Its worth 20."
22,spk_5,4.942483333,5.03365,"What is this? What is your free? But  what is
 it? 20%? We made a"
23,spk_1,5.037816667,5.038983333,million.
24,spk_5,5.057333333,5.0705,What do you need
25,spk_1,5.078483333,5.1835,"inventory marketing? And we need to build a team.  If were gonna go to $50 million we need to have some key players in
 place."
26,spk_5,5.18365,5.254833333,"How are you gonna get the money for inventory? So are you looking to raise or are you looking to?  I need a
 line of credit."
27,spk_1,5.2695,5.512316667,"But the other thing that Im looking for is a mentor and somebody to help me grow this thing really to the next level.  This is, you know what
 Ill mentor you. Ill mentor you take the 10% offer the next the next great brand."
28,spk_3,5.5125,5.864166667,"I dont know whether you know this market as well as I do. This is beyond Bruton. And the reason why this, this is so brutal is because fashion shifts and moves at a literally rapid rate. And you are up here at the moment and you think youve got the dream ticket coming into Shark Tank. The reality is in 6 to 12 months. This could go out of fashion."
29,spk_4,5.872816667,5.894833333," Heres the reality, Peter
 Peter."
30,spk_1,5.896816667,5.927983333,I dont think its going out of fashion. Peter Peter.
